年,月,日,標題,內容,報社
2020,2,11,韓國導演奧斯卡超車李安 《寄生上流》4大獎 奉俊昊寫影史,韓國導演奉俊昊昨雙手滿載小金人，首次出擊奧斯卡就大豐收。路透《寄生上流》片中，崔宇植、宋康昊、張慧珍、朴素丹一家擠在狹小的半地下室，摺披薩盒賺錢。《寄生上流》男主角宋康昊和主要演員捧著小金人和奉俊昊在頒獎會場合影。路透李安7年前以《少年PI的奇幻漂流》抱回生涯第3座奧斯卡小金人。全球熱賣50億元台幣的《寄》片探討韓國的貧富差距現象，寄居半地下室的4口無業家族，隱瞞身分到富豪家工作，因老闆無意提到「窮酸味」觸動仇怨而殺人。該片去年風光摘下坎城影展金棕櫚獎，在包括金球獎在內的國際影壇獎季橫掃逾50獎。奉俊昊昨先搶下最佳原創劇本，在台上端詳小金人頻偷笑。他感性地說：「寫劇本是很孤獨寂寞的工作，感謝給我靈感的老婆，以及帥氣地呈現台詞的演員們。」宋康昊、李善均、趙汝貞、崔宇植、張慧珍等演員在台下開心鼓掌，奉俊昊說：「我會一路喝到明天早上！」奪最佳影片、導演接著奉俊昊又拿下最佳國際電影、最佳導演，成為繼李安之後，第2位獲頒最佳導演的亞洲導演。他向馬丁史柯西斯、昆丁塔倫提諾致謝：「我想把獎座切成5份跟所有入圍者一起分享。」最後他獲頒最佳影片，超車李安。他在後台驚嘆：「（拿獎）4次！好瘋狂！感覺就像夢境，很不真實，總之很棒！」他表示，年輕時受台灣的侯孝賢和楊德昌等亞洲導演啟發；韓國總統文在寅發文祝賀：「為奉俊昊導演及演員、工作人員感到驕傲。」「奉細節」一絲不苟奉俊昊大學時創立電影社團開始拍片，2000年推出長篇處女作《綁架門口狗》，2003年以改編韓國連續殺人案的《殺人回憶》聲名大噪，2013年執導「美國隊長」克里斯艾文、「白女巫」蒂達史雲頓演的生涯首部英語片《末日列車》，2017年執導傑克吉倫荷主演的《玉子》，自稱鐵粉的布萊德彼特任製片。奉俊昊在韓國有「奉細節」別號，從劇情到場景、道具無不講究，絕不輕易妥協。為展現《寄》片富豪家的極致奢華，豪宅裡的垃圾桶掀蓋時完全無聲，但1個要價高達250萬韓元（約7萬元台幣）。,蘋果日報
2019,2,26,奧斯卡求變招來反效果 為賣座片設獎 刪減表演及頒獎流程挨轟全作罷,今年奧斯卡入圍影片話題度不如往年，收視率預計可能會再刷新去年創下的2650萬人次最低紀錄。其實主辦單位美國影藝學院早想防備，為此擬定多項計畫策略，沒想到反而惹出一連串爭議，現在回顧起來，似乎比頒獎典禮還精彩搶戲。去年收視率低迷，被認為是提名影片非主流、缺乏巨星頒獎、政治味太濃，為挽救頹勢，影藝學院從「吸引觀眾」與「縮短流程」兩方面著手。去年8月率先宣布會在今年增設「最受歡迎電影獎」，希望賣座電影的入圍能帶來關注度，不料引發影界反彈，認為此舉形成雙層體系，就人氣高低區分電影，影藝學院只好改口稱：「新獎項引發的反應不一，我們認為應做進一步討論。」著手控管時程影藝學院決定還是從控管時程著手比較實際，為把典禮控制在3小時內，先是傳出刪減表演橋段，入圍最佳原創歌曲獎項的5首歌只有《一個巨星的誕生》的〈Shallow〉與《黑豹》的〈All The Stars〉2曲能夠登台表演，引發業界炮轟大小眼後，只好摸摸鼻子，維持傳統5首全上。影藝學院繼續動腦筋，打算利用廣告時間頒發最佳攝影、剪輯、化妝髮型與實景短片4獎，消息一出這次讓李安、馬汀史柯西斯（Martin Scorsese）等超過40位導演、攝影師業界人士看不下去，發布聯名公開信，在輿論壓力下決定取消提議，當作沒這回事。只超時18分鐘或許影藝學院今年走衰運，好不容易找到凱文哈特（Kevin Hart）願意接下吃力不討好的主持棒，他卻因過去反同言論被起底、24小時閃辭主持人，典禮暌違30年成為史上2度沒有主持人坐陣的奧斯卡，但這對影藝學院來說不見得是壞事，因為僅靠頒獎人串場節省不少時間，今年只超時18分鐘，比去年超時53分鐘好多了。然而隨著本屆奧斯卡落幕，外界都在看明年會有什麼改變，面對不斷下滑的關注度，奧斯卡在改革創新與傳統沿襲中，仍是搖擺舉棋不定。 ,中國時報
2019,2,26,奧斯卡呼聲永遠有變數,奧斯卡畢竟是由7千多名影藝學院會員所投票選出，它始終反映的還是趨向中庸、保守的品味，而且充滿變數。尤其是最佳影片，這個獎項並非只是單純的「8選1」，而是每人每票皆有8部入圍片的喜好排序，再依其排序與比例複雜加總而來，因此有時最多人心目中的第1名不見得會得獎，反而是最多人選的2、3名卻脫穎而出。「羅馬」有太多敏感的身分在，它既是外語片、又是第一部Netflix竭盡所能宣傳造勢希望推上寶座的最佳影片侯選人，比起「幸福綠皮書」的傳統、幽默、溫暖、雅俗共賞，後者還是一個相對而言比較安全且討喜的選擇。91屆以來，從沒有一部外語片真正打破界線能拿下最佳影片獎，「羅馬」的3座獎已是贏得漂亮，而且皆創下紀錄。它讓艾方索柯朗成為史上第一位憑外語片得獎的最佳導演，過去連柏格曼、費里尼及李安都未曾突圍成功；他也是第一位同時獲得導演與攝影獎的影人；而這座外語片獎更是墨西哥的第一次。今年的最佳影片本就是最渾沌難猜的一年，之前的前哨戰分布各片，雖然大家猜「羅馬」呼聲最高，但也普遍分析並非十拿九穩。最終8部入圍片都至少有1座獎拿，也證明了競爭激烈下的結果。多數人投票的變數，就是永遠沒有「絕對」贏的猜測。本以為十拿九穩、已是7度入圍的葛倫克蘿絲這回會順利封后，最終還是由「真寵」奧莉薇雅柯爾曼勝出，這位英國硬底子演員確實精采詮釋了劇中女王陰晴不定又宰制眾人的複雜度，加上「真寵」的片子本身實在強過「愛欺」太多，造成翻盤。其他3個演員獎都是呼聲最高的得主，沒有意外，影帝部分，克利斯汀貝爾同樣飾演真實人物維妙維肖，但雷米馬利克扮已逝的皇后合唱團傳奇主唱佛萊迪墨裘瑞，無論票房或好感度，都勝過「為副不仁」的錢尼副總統。史派克李終於拿下第一座正式奧斯卡，女神卡卡奪下最佳電影歌曲，兩位風雲人物也都是眾望所歸。「黑豹」一舉奪得3獎，也是漫畫改編電影的大勝利，尤其多位得獎者甚至都是史上首次非裔黑人女性的獲獎者，寫下歷史。今年事前典禮鬧出諸多醜聞，最終也沒有主持人串場，不過昨天頒獎典禮確實因此縮短時程，也未有太多預期的冷場出現，整體來說算是安全過關，但一切也只能說是行禮如儀。最有火花的段落，還是來自女神卡卡與布萊德利庫柏的深情對唱，從表演本身到走位運鏡，都是一次上乘示範，最為吸睛。,聯合報
2015,2,27,李安《戰事》新人喬艾爾文出線,李安導演新片《半場無戰事》（前譯：大兵林恩的中場休息）預計４月中開機，本月初傳出李安正為該片展開選角，包括熱映中的《金牌特務》男主角泰隆艾格頓、《變形金剛４》傑克萊諾等人都榜上有名。《浮華世界》26日報導，最後由新人喬艾爾文出線。《半場》描述19歲的大兵「林恩」，與戰友在伊拉克戰爭中生還，回到美國後進行英雄式巡迴，讓他開始思考戰爭的本質與意義。喬艾爾文上周剛滿24歲，是英國籍舞台劇演員，受過中央演講和戲劇學院的訓練，他186公分，擁有金髮碧眼，外型稚嫩，應可勝任原著小說中19歲的「大兵林恩」一角。李安將身兼該片導演與製作人，預計2016年上映，未開拍已被看好問鼎奧斯卡。,中國時報
2015,2,24,墨西哥導演發光 連２年稱霸奧斯卡 台灣李安第二在哪裡?,2015年奧斯卡由墨西哥導演阿利安卓伊納利圖的《鳥人》奪下４獎，成為大贏家，去年墨國導演艾方索柯朗的《地心引力》也是橫掃７獎的大贏家，墨國導演連續２年抱回最佳導演獎。墨國作品稱霸奧斯卡並非偶然，阿利安卓、艾方索與《羊男的迷宮》的吉勒摩戴托羅是20年的摯友，1990年代因墨國惡劣的電影產業環境先後出走美國，３人有「墨西哥三劍客」的美名，墨國與台灣都是強國政經環伺下的文化弱者，當墨國電影人集體成功凌駕語言、文化隔閡，在國際舞台發光發熱時，台灣是否該捫心自問：「下一個李安在哪裡？」台灣只有獨行俠艾方索與吉勒摩在1980年代因在同齣電視劇工作而相識，阿利安卓在艾方索的牽線下成為三劍客的一員，３人在1990年代擔任電影導演，自此對彼此作品集思廣益。1990年代後期墨國本土電影毫無生氣，３人出走後仍緊密合作，2007年合組製作公司，闖蕩競爭激烈的好萊塢時，三劍客不孤單。李安以《臥虎藏龍》、《斷背山》、《少年PI的奇幻漂流》拿下３座奧斯卡獎，是電影界的台灣之光，但下一個能在奧斯卡主流市場讓國人驕傲的電影人尚不見蹤影，台灣沒有三劍客，只有獨行俠。或許台灣可以自傲地說不需要靠奧斯卡獎的肯定，但當政府以所謂的「文創」、「軟實力」當作文化資產的凝聚口號時，台灣電影到底交出了怎麼樣的電影成績單？看著墨國昂頭逐漸由文化殖民地成為文化輸出國，同時放眼正值春節熱門檔期的台灣電影，讓人感嘆我們眼界的狹隘。別失去作夢勇氣觀眾還要被以「支持國片」的理由，進場看多少部難登大雅之堂的「賀歲巨片」？如果台灣電影人只想閉門造車，滿足本地市場，不斷拍攝走不進國際舞台的作品，或因國際電影來台取景，就以「代工王國」的因循思維狂發狗仔狂追吹捧，令人憂心「這樣，大家就滿足了」？阿利安卓昨領取最佳影片獎時，沉重地將獎獻給故鄉的同胞，期許當年被他拋下的故土能「建立起他們應得的政府」，讓他們這些忍辱負重出走到美國的墨西哥人能「找到尊嚴」。溫文儒雅的李安或許下次站在奧斯卡舞台上，也不會有如此尖銳的發言，但除了李安，台灣的電影人與有心為台灣電影奮鬥的年輕人，何時才有能力站上奧斯卡舞台說出自己的感言？還是連作夢都失去了勇氣？。,中國時報
2015,2,28,電影場景朝聖 陸遊客占七成,農曆年假剛過，二二八連假接著展開，李安執導「少年Pi的奇幻漂流」的取景地白砂，以及國片「海角七號」主場景「阿嘉的家」，人氣依然旺盛。業者發現，其中陸客比率高達7成。位於恆春鎮西海岸的白砂，前年在「少年Pi」取景地的加持下，不少影迷慕名前來，奪下4座奧斯卡金人獎後，人氣更旺；白砂民宿業者說，電影下檔這麼久了，房客還是有李安的忠實粉絲，但陸客人數已後來居上。魏德聖執導的國片「海角七號」熱賣，7年前在恆春掀起電影朝聖熱，取景地包括恆春鎮內「阿嘉的家」、墾丁夏都沙灘酒店、滿州友子阿嬤的家等地，都有影迷專程造訪。「阿嘉的家」屋主張永源說，初開放時湧現大批「海角迷」，遊覽車川流不息，交通大打結，狹窄街道滿滿是人。之後人潮稍退，但政府開放陸客來台自由行，來參觀的陸客人數逐年攀升，目前參觀遊客中陸客比率高達7成。,聯合報
2014,3,5,艾倫「照」得住 奧斯卡收視率近10年最High,布萊德彼特擔任「自由之心」監製，該片勇奪最佳影片，孩子的媽安吉莉娜裘莉送上深情擁抱。美國4300萬人收看 台灣225萬人看重播雖然艾倫的奧斯卡主持表現被評為平淡，但她的平民路線卻創下收視新高。美國有4300萬人收看轉播，比去年多250萬人，也是在2004年比利克里斯托主持典禮後的最高收視。台灣在前天晚上的中文重播版，在衛視與台視分別創下0.65與0.32的平均收視紀錄，全台近225萬人收看，是歷年典禮收視紀錄的第3名，僅次於李安在2005與2013年得導演獎的收視紀錄。,自由時報
2014,3,5,艾希佛猜奧斯卡 18項神準全中,電影碩士 熱愛不放棄前天頒獎典禮前幾個小時，艾希佛就把他預測的結果放在自己的臉書(Facebook)與推特(Twitter)上，今年24個獎項他大膽預測18項，沒想到真的讓他全部猜中。這也是他最近4年來首度完全命中，去年他預測15項中14項，前年則是15猜11中，2011年13猜11中。艾希佛是美國聖母大學電影與電視學系的碩士學位，對電影非常熱愛。他表示，今年預測最困難的還是最佳導演部分，這也是他去年唯一槓龜的獎項，當時他並未投給《少年Pi的奇幻漂流》台灣導演李安。有了今年百分百命中率，艾希佛表示，明年會嘗試挑戰全部24個獎項的預測，而他對電影的熱愛並未放棄，只是現在要先完成他的棒球夢想。他說：「電影生涯可以等，就等我投球生涯結束後再說吧。」艾希佛準確預測奧斯卡得獎人與作品一覽表獎項╱得獎人╱影片最佳影片：《自由之心》最佳導演：艾方索柯朗Alfonso Cuaron /《地心引力》最佳男主角：馬修莫康納Matthew McConaughey /《藥命俱樂部》最佳女主角：凱特布蘭琪Cate Blanchett /《藍色茉莉》最佳男配角：傑瑞德雷托Jared Leto /《藥命俱樂部》最佳女配角：露琵塔尼詠歐Lupita Nyong'o /《自由之心》最佳原著劇本：《雲端情人》最佳改編劇本：《自由之心》最佳動畫：《冰雪奇緣》最佳外語片：《絕美之城》最佳紀錄片：《明星20呎之遙》最佳攝影：《地心引力》最佳配樂：《地心引力》最佳主題曲：Let it go╱《冰雪奇緣》最佳剪輯：《地心引力》最佳化妝與髮型設計：《藥命俱樂部》最佳視覺效果：《地心引力》最佳服裝設計：《絕美之城》,蘋果日報
2014,3,5,沒李安有艾倫 台灣收視跌美激增,台視、STARMOVIES３日直播奧斯卡頒獎典禮，收視率皆為0.17；STARMOVIES晚上九點重播收視率高0.65，台視同時間重播只有0.32，全台累計224萬8000人收看。比李安以《少年PI的奇幻漂流》入圍11獎項的去年奧斯卡，本屆明顯下滑，STARMOVIES去年重播收視0.74，台視0.33。今年奧斯卡頒獎典禮由艾倫狄珍妮主持，她在節目上號召明星自拍成為收視亮點。STARMOVIES重播的瞬間收視率達高到1.21，典禮中叫披薩外賣的橋段1.1，緬懷已逝影人的影片也高達1.12。台視播出黑人歌星菲瑞威廉斯演唱時收視率0.51，是最高收視率。少了李安，本屆奧斯卡台灣收視率下滑；多了艾倫，美國收視率卻激增。據尼爾森的統計，美國典禮實況轉播有4300萬觀眾收看，比去年成長百分之６，創了2004年以來最高收視率。台灣網友對兩台轉播奧斯卡，多數給予好評，仍有人認為同步口譯干擾節目，也有人認為大部分人的英文都不好，必須有中文講評，「台視比STARMOVIES轉播速度快，但畫質好像比較差」、「台視口譯與塗翔文得獎資訊補述，滿不賴的。」典禮上，好萊塢大明星狼吞虎嚥吃披薩，網友認為是很親民的表現。,中國時報
2014,3,5,奧斯卡披薩暴紅 蜘蛛人消失成謎,"披薩小弟艾德嘉終於在艾倫狄珍妮絲的談話節目拿到一千美元小費。披薩小弟艾德嘉終於在艾倫狄珍妮絲的談話節目拿到一千美元小費。本屆奧斯卡頒獎典禮收視無論在台灣或美國都創下佳績，STAR MOVIES前晚9點中文字幕播映的平均收視0.65，只輸給李安「斷背山」與「少年PI的奇幻漂流」參與角逐那兩屆；美國則有4,300萬觀眾收看，不但是10年來最多人觀賞的一屆，還是自「六人行」完結篇後無線電視網播出非運動轉播節目的最佳收視。第二度主持奧斯卡頒獎的艾倫狄珍妮絲並未像去年主持人賽斯麥克法蘭一樣開玩笑太過犀利，頒獎典禮氣氛平淡卻不乏驚喜，如成為全球話題的「巨星自拍」和「搶食披薩」，在STAR MOVIES晚間重播時都開出破1.1的高收視。瞬間變成世界最紅披薩小弟的艾德嘉，隔天現身艾倫的談話節目當來賓，接到1,000美元的豐厚小費，也坦言當晚真的沒想到會送披薩給一堆巨星，最開心是見到夢中情人茱莉亞羅勃茲，而披薩店也一夕暴紅，各地分店生意好到不行，大家都想吃「奧斯卡披薩」。但頒獎典禮也出現一宗「懸案」，早先預定是頒獎嘉賓之一的「蜘蛛人」安德魯加菲臨陣缺席，「美國隊長」克里斯伊凡義氣相挺救場，免得早就安排好的「向英雄致敬」片段無人擔任引言。",聯合報
